"mukey" "cokey" "Loc" "Lat" "Lon" "dist" "centX" "centY" "cont" "awc" "mdep" "hrb" "elev" "corn_yield" "corn_yield_high" "comppct" "New_Lat_ROW_Index_NARR" "New_Lat_COL_Index_NARR" "New_Lon_ROW_Index_NARR" "New_Lon_COL_Index_NARR" "New_Loc"
669734 1005744 10028 32.2436981201 -88.8229370117 0 -88.81922301 32.2436184471 1 0.145812807882 NA 3 NA NA NA 22 229 88 229 88 9029
669734 1005746 10028 32.2436981201 -88.8229370117 0 -88.81922301 32.2436184471 1 0.145812807882 NA 3 NA NA NA 20 229 88 229 88 9029
669734 1005742 10028 32.2436981201 -88.8229370117 0 -88.81922301 32.2436184471 1 0.157707019653121 41 2.9 99 72.5 NA 58 229 88 229 88 9029
669723 1005630 10029 32.5150108337 -88.7431030273 0 -88.7073950787 32.5589822801 1 0.173149606299 NA 3 NA NA NA 24 229 89 229 89 9129
669723 1005625 10029 32.5150108337 -88.7431030273 0 -88.7073950787 32.5589822801 1 0.153399014778 NA 3 NA NA NA 22 229 89 229 89 9129
669723 1005623.36363636 10029 32.5150108337 -88.7431030273 0 -88.7073950787 32.5589822801 1 0.145803474720204 0 2.81818181818182 83.6666666666667 76.4285714285714 NA 54 229 89 229 89 9129
669683 1005200 10030 32.7865982056 -88.6625823975 0 -88.6337870791 32.7392575692 1 0.153399014778 NA 3 NA NA NA 50 229 90 229 90 9229
669683 1005195 10030 32.7865982056 -88.6625823975 0 -88.6337870791 32.7392575692 1 0.116573033708 NA 3 NA NA NA 22 229 90 229 90 9229
669683 1005198.75 10030 32.7865982056 -88.6625823975 0 -88.6337870791 32.7392575692 1 0.14742849122 0 2.625 87.3333333333333 81 NA 28 229 90 229 90 9229
669712 1005522 10031 33.0584602356 -88.5813598633 0 -88.6335991038 33.079240663 1 0.207158469945 NA 3 NA NA NA 27 229 91 229 91 9329
669712 1005513 10031 33.0584602356 -88.5813598633 0 -88.6335991038 33.079240663 1 0.207158469945 NA 3 NA NA NA 20 229 91 229 91 9329
669712 1005515.76923077 10031 33.0584602356 -88.5813598633 0 -88.6335991038 33.079240663 1 0.173547642100626 31 2.30769230769231 99.3333333333333 66.4285714285714 NA 53 229 91 229 91 9329
669729 1005695 10032 33.3305892944 -88.4994430542 0 -88.4157265453 33.1486085466 1 0.13 NA 2 NA 40 NA 24 229 92 229 92 9429
669729 1005694 10032 33.3305892944 -88.4994430542 0 -88.4157265453 33.1486085466 1 0.13 NA 2 NA 45 NA 13 229 92 229 92 9429
669729 1005691.07142857 10032 33.3305892944 -88.4994430542 0 -88.4157265453 33.1486085466 1 0.174545604039095 77 2.35714285714286 102 62.5 NA 63 229 92 229 92 9429
669727 1005667 10033 33.6029701233 -88.4167861938 0 -88.4039960968 33.5829444845 1 0.101405405405 NA 3 NA 85 NA 32 229 93 229 93 9529
669727 1005668 10033 33.6029701233 -88.4167861938 0 -88.4039960968 33.5829444845 1 0.101405405405 NA 3 NA 80 NA 15 229 93 229 93 9529
669727 1005665.66666667 10033 33.6029701233 -88.4167861938 0 -88.4039960968 33.5829444845 1 0.153540325369472 0 2.77777777777778 34 77.8571428571429 NA 53 229 93 229 93 9529
669636 1004794 10034 33.8756217957 -88.3334121704 0 -88.3060476508 33.9696051109 1 0.153399014778 NA 3 NA NA NA 35 229 94 229 94 9629
669636 1004795 10034 33.8756217957 -88.3334121704 0 -88.3060476508 33.9696051109 1 0.173149606299 NA 3 NA NA NA 28 229 94 229 94 9629
669636 1004791 10034 33.8756217957 -88.3334121704 0 -88.3060476508 33.9696051109 1 0.148861640214432 0 2.75 83.6666666666667 77.5 NA 37 229 94 229 94 9629
669691 1005291 10035 34.1485099792 -88.2493133545 0 -88.2232010866 34.158569817 1 0.113399014778 NA 3 NA NA NA 26 73 113 229 95 11373
669691 1005301 10035 34.1485099792 -88.2493133545 0 -88.2232010866 34.158569817 1 0.119901477833 NA 3 153 NA NA 26 73 113 229 95 11373
669691 1005294.84615385 10035 34.1485099792 -88.2493133545 0 -88.2232010866 34.158569817 1 0.141992345974 0 2.92307692307692 106.75 84.2857142857143 NA 48 73 113 229 95 11373
657907 944404 10036 34.4216308594 -88.1644515991 0 -87.966756375 34.3253035969 1 0.106242774566 NA 3 NA 75 NA 18 229 96 229 96 9829
657907 944408 10036 34.4216308594 -88.1644515991 0 -87.966756375 34.3253035969 1 0.0474863387978 NA 1 NA NA NA 11 229 96 229 96 9829
657907 944411.0625 10036 34.4216308594 -88.1644515991 0 -87.966756375 34.3253035969 1 0.128466419114121 50.7142857142857 2.625 186.4 70 NA 71 229 96 229 96 9829
657776 942834 10037 34.6949996948 -88.0788421631 0 -88.0104480585 34.6251134033 1 0.139714285714 127 3 336 NA NA 20 229 97 229 97 9929
657776 942835 10037 34.6949996948 -88.0788421631 0 -88.0104480585 34.6251134033 1 0.115112359551 NA 3 NA NA NA 20 229 97 229 97 9929
657776 942839.3 10037 34.6949996948 -88.0788421631 0 -88.0104480585 34.6251134033 1 0.131302355306427 120.342105263158 2.7 283.8 75 NA 60 229 97 229 97 9929
657915 944502 10038 34.9686012268 -87.9924697876 0 -87.9636589191 34.9370163144 1 0.0915300546448 NA 2 92 NA NA 40 229 98 229 98 10029
657915 944507 10038 34.9686012268 -87.9924697876 0 -87.9636589191 34.9370163144 1 0.0915300546448 NA 2 92 NA NA 25 229 98 229 98 10029
657915 944505.2 10038 34.9686012268 -87.9924697876 0 -87.9636589191 34.9370163144 1 0.109330319050746 0 2.4 305 68.75 NA 35 229 98 229 98 10029
675154 1030801 10039 35.2424316406 -87.9053192139 0 -87.8574785359 35.4747184554 1 0.15 NA 3 NA NA NA 15 229 99 229 99 10129
675154 1030802 10039 35.2424316406 -87.9053192139 0 -87.8574785359 35.4747184554 1 0.0821857923497 NA 1 305 NA NA 15 229 99 229 99 10129
675154 1030807 10039 35.2424316406 -87.9053192139 0 -87.8574785359 35.4747184554 1 0.130326522596883 0 2.88888888888889 182.666666666667 85.7142857142857 NA 70 229 99 229 99 10129
675154 1030801 10040 35.5164718628 -87.8173904419 0 -87.7492123684 35.5673224078 1 0.15 NA 3 NA NA NA 15 229 100 229 100 10229
675154 1030802 10040 35.5164718628 -87.8173904419 0 -87.7492123684 35.5673224078 1 0.0821857923497 NA 1 305 NA NA 15 229 100 229 100 10229
675154 1030807 10040 35.5164718628 -87.8173904419 0 -87.7492123684 35.5673224078 1 0.130326522596883 0 2.88888888888889 182.666666666667 85.7142857142857 NA 70 229 100 229 100 10229
675154 1030801 10041 35.7907295227 -87.7286605835 0 -87.7517195254 35.8264319149 1 0.15 NA 3 NA NA NA 15 229 101 229 101 10329
675154 1030802 10041 35.7907295227 -87.7286605835 0 -87.7517195254 35.8264319149 1 0.0821857923497 NA 1 305 NA NA 15 229 101 229 101 10329
675154 1030807 10041 35.7907295227 -87.7286605835 0 -87.7517195254 35.8264319149 1 0.130326522596883 0 2.88888888888889 182.666666666667 85.7142857142857 NA 70 229 101 229 101 10329
675154 1030801 10042 36.0651893616 -87.6391296387 0 -87.7781908425 36.0433147359 1 0.15 NA 3 NA NA NA 15 229 102 229 102 10429
675154 1030802 10042 36.0651893616 -87.6391296387 0 -87.7781908425 36.0433147359 1 0.0821857923497 NA 1 305 NA NA 15 229 102 229 102 10429
675154 1030807 10042 36.0651893616 -87.6391296387 0 -87.7781908425 36.0433147359 1 0.130326522596883 0 2.88888888888889 182.666666666667 85.7142857142857 NA 70 229 102 229 102 10429
675166 1030975 10043 36.3398590088 -87.5487670898 0 -87.6479755168 36.3331459623 1 0.121394422311 NA 3 NA 75 NA 20 229 103 229 103 10529
675166 1030981 10043 36.3398590088 -87.5487670898 0 -87.6479755168 36.3331459623 1 0.16119047619 NA 3 290 80 NA 20 229 103 229 103 10529
675166 1030977.375 10043 36.3398590088 -87.5487670898 0 -87.6479755168 36.3331459623 1 0.140252151005067 0 2.875 271.2 87.8571428571429 NA 60 229 103 229 103 10529
675157 1030847 10044 36.6147193909 -87.4576034546 0 -87.5892541196 36.5790803776 1 0.108303030303 NA 3 305 90 NA 45 229 104 229 104 10629
675157 1030858 10044 36.6147193909 -87.4576034546 0 -87.5892541196 36.5790803776 1 0.0884236453202 NA 3 244 80 NA 14 229 104 229 104 10629
675157 1030853.66666667 10044 36.6147193909 -87.4576034546 0 -87.5892541196 36.5790803776 1 0.133363020986812 0 2.83333333333333 292.8 88.3333333333333 NA 41 229 104 229 104 10629
668206 996834 10045 36.8897705078 -87.3655776978 0 -87.6230190108 36.979025261 1 0.14 127 3 NA 105 NA 23 229 105 229 105 10729
668206 996832 10045 36.8897705078 -87.3655776978 0 -87.6230190108 36.979025261 1 0.147894736842 102 3 NA 115 NA 14 229 105 229 105 10729
668206 996829.454545455 10045 36.8897705078 -87.3655776978 0 -87.6230190108 36.979025261 1 0.167564569335714 101.894736842105 3 365.5 99.875 NA 63 229 105 229 105 10729
668211 996888 10046 37.1650009155 -87.2727127075 0 -87.091124327 37.1158886124 1 0.147894736842 102 3 NA 115 NA 18 229 106 229 106 10829
668211 996889 10046 37.1650009155 -87.2727127075 0 -87.091124327 37.1158886124 1 0.16 77 3 NA NA NA 18 229 106 229 106 10829
668211 996885.444444444 10046 37.1650009155 -87.2727127075 0 -87.091124327 37.1158886124 1 0.153533474034886 80.0526315789474 2.77777777777778 350.333333333333 92.8 NA 64 229 106 229 106 10829
668146 996147 10047 37.440410614 -87.1789779663 0 -87.2879606418 37.4460707057 1 0.116644736842 NA 1 128 39 NA 29 229 107 229 107 10929
668146 996149 10047 37.440410614 -87.1789779663 0 -87.2879606418 37.4460707057 1 0.204840764331 NA 1 194 75 NA 20 229 107 229 107 10929
668146 996143.625 10047 37.440410614 -87.1789779663 0 -87.2879606418 37.4460707057 1 0.15661820659949 0 2.5 181.571428571429 94 NA 51 229 107 229 107 10929
668198 996731 10048 37.7159881592 -87.0843734741 0 -86.9989589681 37.7696267735 1 0.226363636364 NA 3 296 124 NA 18 229 108 229 108 11029
668198 996734 10048 37.7159881592 -87.0843734741 0 -86.9989589681 37.7696267735 1 0.148424242424 NA 3 NA NA NA 12 229 108 229 108 11029
668198 996727.181818182 10048 37.7159881592 -87.0843734741 0 -86.9989589681 37.7696267735 1 0.184441703283943 0 3 197 90 NA 70 229 108 229 108 11029
662403 966487 10049 37.9917297363 -86.9888763428 0 -87.0613858345 37.997202616 1 0.121083743842 NA 3 198 95 NA 28 229 109 229 109 11129
662403 966473 10049 37.9917297363 -86.9888763428 0 -87.0613858345 37.997202616 1 0.121083743842 NA 3 198 75 NA 13 229 109 229 109 11129
662403 966480 10049 37.9917297363 -86.9888763428 0 -87.0613858345 37.997202616 1 0.154370267056892 89.5 2.84210526315789 206.8 100 NA 59 229 109 229 109 11129
662410 966596 10050 38.2676315308 -86.8924865723 0 -86.9681443639 38.1932942317 1 0.147894736842 102 3 NA 60 NA 11 229 110 229 110 11229
662410 966598 10050 38.2676315308 -86.8924865723 0 -86.9681443639 38.1932942317 1 0.165964912281 102 3 NA 95 NA 10 229 110 229 110 11229
662410 966604.736842105 10050 38.2676315308 -86.8924865723 0 -86.9681443639 38.1932942317 1 0.144953678788443 92.4109589041096 2.89473684210526 210 87.2727272727273 NA 79 229 110 229 110 11229
662411 966631 10051 38.5436706543 -86.7951889038 0 -86.6856962482 38.3012243288 1 0.0789285714286 77 2 274 NA NA 20 229 111 229 111 11329
662411 966621 10051 38.5436706543 -86.7951889038 0 -86.6856962482 38.3012243288 1 0.165964912281 143 3 NA NA NA 12 229 111 229 111 11329
662411 966624.894736842 10051 38.5436706543 -86.7951889038 0 -86.6856962482 38.3012243288 1 0.130331937019612 86.923076923077 2.89473684210526 304.5 89.2857142857143 NA 68 229 111 229 111 11329
662410 966596 10052 38.8198699951 -86.6969833374 0 -86.688012242 38.8387919187 1 0.147894736842 102 3 NA 60 NA 11 229 112 229 112 11429
662410 966598 10052 38.8198699951 -86.6969833374 0 -86.688012242 38.8387919187 1 0.165964912281 102 3 NA 95 NA 10 229 112 229 112 11429
662410 966604.736842105 10052 38.8198699951 -86.6969833374 0 -86.688012242 38.8387919187 1 0.144953678788443 92.4109589041096 2.89473684210526 210 87.2727272727273 NA 79 229 112 229 112 11429
662418 966734 10053 39.0961990356 -86.5978164673 0 -86.5732011617 39.148367435 1 0.178669950739 NA 3 NA 95 NA 27 229 113 229 113 11529
662418 966733 10053 39.0961990356 -86.5978164673 0 -86.5732011617 39.148367435 1 0.178669950739 NA 3 NA 120 NA 12 229 113 229 113 11529
662418 966743.5 10053 39.0961990356 -86.5978164673 0 -86.5732011617 39.148367435 1 0.153319949354803 76.1428571428571 2.88888888888889 264.9 92.1428571428571 NA 61 229 113 229 113 11529
662416 966692 10054 39.3726501465 -86.4977111816 0 -86.5162084075 39.3600425721 1 0.173289473684 NA 3 237 NA NA 33 229 114 229 114 11629
662416 966693 10054 39.3726501465 -86.4977111816 0 -86.5162084075 39.3600425721 1 0.130796812749 NA 3 NA 100 NA 10 229 114 229 114 11629
662416 1107714.31578947 10054 39.3726501465 -86.4977111816 0 -86.5162084075 39.3600425721 1 0.148072348677618 88.0434782608696 2.78947368421053 208.666666666667 100.333333333333 NA 57 229 114 229 114 11629
662366 965914 10055 39.649230957 -86.3966369629 0 -86.3391693545 39.6064846197 1 0.202545454545 NA 2 208 132 NA 26 229 115 229 115 11729
662366 1239267 10055 39.649230957 -86.3966369629 0 -86.3391693545 39.6064846197 1 0.17125 NA 2 200 110 NA 24 229 115 229 115 11729
662366 1133605.2 10055 39.649230957 -86.3966369629 0 -86.3391693545 39.6064846197 1 0.18702229355362 0 2.6 207.95 122.3 NA 50 229 115 229 115 11729
662371 965990 10056 39.9259300232 -86.294593811 0 -86.2411276728 39.8939848386 1 0.144342105263 NA 3 275 105 NA 27 229 116 229 116 11829
662371 965995 10056 39.9259300232 -86.294593811 0 -86.2411276728 39.8939848386 1 0.152171052632 NA 3 247 110 NA 19 229 116 229 116 11829
662371 996590.277777778 10056 39.9259300232 -86.294593811 0 -86.2411276728 39.8939848386 1 0.158944365510796 147 2.61111111111111 237.588235294118 116.4 NA 54 229 116 229 116 11829
662377 966091 10057 40.2027282715 -86.1915664673 0 -86.0336200538 40.3151352871 1 0.176513157895 NA 3 NA 140 NA 52 229 117 229 117 11929
662377 966100 10057 40.2027282715 -86.1915664673 0 -86.0336200538 40.3151352871 1 0.134276315789 NA 3 259 105 NA 23 229 117 229 117 11929
662377 1018192 10057 40.2027282715 -86.1915664673 0 -86.0336200538 40.3151352871 1 0.16626339123692 0 2.55555555555556 232 118.555555555556 NA 25 229 117 229 117 11929
662354 965721 10058 40.4796295166 -86.0875167847 0 -86.058079444 40.4319836169 1 0.152171052632 NA 3 247 110 NA 44 229 118 229 118 12029
662354 965723 10058 40.4796295166 -86.0875167847 0 -86.058079444 40.4319836169 1 0.193157894737 NA 1 244 150 NA 36 229 118 229 118 12029
662354 1040001.3 10058 40.4796295166 -86.0875167847 0 -86.058079444 40.4319836169 1 0.16623355263159 0 2.5 221.625 117.9 NA 20 229 118 229 118 12029
662366 965914 10059 40.7566413879 -85.9824829102 0 -86.0047886993 40.7612787165 1 0.202545454545 NA 2 208 132 NA 26 229 119 229 119 12129
662366 1239267 10059 40.7566413879 -85.9824829102 0 -86.0047886993 40.7612787165 1 0.17125 NA 2 200 110 NA 24 229 119 229 119 12129
662366 1133605.2 10059 40.7566413879 -85.9824829102 0 -86.0047886993 40.7612787165 1 0.18702229355362 0 2.6 207.95 122.3 NA 50 229 119 229 119 12129
662357 965759 10060 41.0337295532 -85.8763809204 0 -85.8991156423 41.0864360361 1 0.1475 NA 3 247 105 NA 16 229 120 229 120 12229
662357 965767 10060 41.0337295532 -85.8763809204 0 -85.8991156423 41.0864360361 1 0.170131578947 NA 3 244 120 NA 12 229 120 229 120 12229
662357 1005074.15789474 10060 41.0337295532 -85.8763809204 0 -85.8991156423 41.0864360361 1 0.154572338359931 0 2.73684210526316 263.157894736842 100.166666666667 NA 72 229 120 229 120 12229
668626 998872 10061 41.3108901978 -85.7692489624 0 -85.8724487879 41.2657493042 1 0.4 NA 1 244 NA NA 16 229 121 229 121 12329
668626 998889 10061 41.3108901978 -85.7692489624 0 -85.8724487879 41.2657493042 1 0.0640637450199 NA 3 275 NA NA 10 229 121 229 121 12329
668626 998879.947368421 10061 41.3108901978 -85.7692489624 0 -85.8724487879 41.2657493042 1 0.0922376346920068 0 2.94736842105263 266.833333333333 90.1764705882353 NA 74 229 121 229 121 12329
662349 1243403 10062 41.5881309509 -85.6610565186 0 -85.7461247141 41.6275180254 1 0.136929133858 NA 3 244 105 NA 25 229 122 229 122 12429
662349 1243406 10062 41.5881309509 -85.6610565186 0 -85.7461247141 41.6275180254 1 0.136929133858 NA 3 244 75 NA 14 229 122 229 122 12429
662349 990358 10062 41.5881309509 -85.6610565186 0 -85.7461247141 41.6275180254 1 0.147443907962408 0 2.57894736842105 238.157894736842 102.941176470588 NA 61 229 122 229 122 12429
668642 999088 10063 41.8654403687 -85.5517807007 0 -85.4379286696 41.8442414157 1 0.143421052632 NA 3 244 110 NA 15 229 123 229 123 12529
668642 999091 10063 41.8654403687 -85.5517807007 0 -85.4379286696 41.8442414157 1 0.132134831461 NA 3 290 100 NA 14 229 123 229 123 12529
668642 999097.375 10063 41.8654403687 -85.5517807007 0 -85.4379286696 41.8442414157 1 0.158868272321982 77 2.5 265.125 100.769230769231 NA 71 229 123 229 123 12529
668642 999088 10064 42.1427993774 -85.44140625 0 -85.3725197159 42.11380969 1 0.143421052632 NA 3 244 110 NA 15 229 124 229 124 12629
668642 999091 10064 42.1427993774 -85.44140625 0 -85.3725197159 42.11380969 1 0.132134831461 NA 3 290 100 NA 14 229 124 229 124 12629
668642 999097.375 10064 42.1427993774 -85.44140625 0 -85.3725197159 42.11380969 1 0.158868272321982 77 2.5 265.125 100.769230769231 NA 71 229 124 229 124 12629
668650 999228 10065 42.4202194214 -85.3299331665 0 -85.4965489052 42.1489400053 1 0.114276315789 NA 3 244 75 NA 26 229 125 229 125 12729
668650 999210 10065 42.4202194214 -85.3299331665 0 -85.4965489052 42.1489400053 1 0.0843426294821 NA 3 244 95 NA 23 229 125 229 125 12729
668650 999217.894736842 10065 42.4202194214 -85.3299331665 0 -85.4965489052 42.1489400053 1 0.134968269337512 0 2.36842105263158 257.421052631579 92.0625 NA 51 229 125 229 125 12729
668643 999108 10066 42.697681427 -85.2173309326 0 -85.1219364424 42.7687516706 1 0.165263157895 NA 3 275 120 NA 29 229 126 229 126 12829
668643 999106 10066 42.697681427 -85.2173309326 0 -85.1219364424 42.7687516706 1 0.175460526316 NA 3 275 120 NA 27 229 126 229 126 12829
668643 999113.416666667 10066 42.697681427 -85.2173309326 0 -85.1219364424 42.7687516706 1 0.181507628065936 0 2.16666666666667 262.833333333333 119.444444444444 NA 44 229 126 229 126 12829
668643 999108 10067 42.9751701355 -85.1035766602 0 -85.1408490505 43.0221261704 1 0.165263157895 NA 3 275 120 NA 29 229 127 229 127 12929
668643 999106 10067 42.9751701355 -85.1035766602 0 -85.1408490505 43.0221261704 1 0.175460526316 NA 3 275 120 NA 27 229 127 229 127 12929
668643 999113.416666667 10067 42.9751701355 -85.1035766602 0 -85.1408490505 43.0221261704 1 0.181507628065936 0 2.16666666666667 262.833333333333 119.444444444444 NA 44 229 127 229 127 12929
668630 998947 10068 43.2526817322 -84.9886779785 0 -84.92727012 43.2306447554 1 0.0821052631579 NA 3 275 80 NA 26 229 128 229 128 13029
668630 998952 10068 43.2526817322 -84.9886779785 0 -84.92727012 43.2306447554 1 0.0845394736842 NA 3 244 85 NA 12 229 128 229 128 13029
668630 998957.277777778 10068 43.2526817322 -84.9886779785 0 -84.92727012 43.2306447554 1 0.123109616886486 0 2.35294117647059 256.411764705882 92.3333333333333 NA 62 229 128 229 128 13029
668644 999122 10069 43.5302200317 -84.8725891113 0 -84.8567661457 43.5235735843 1 0.165263157895 NA 3 275 120 NA 18 229 129 229 129 13129
668644 999120 10069 43.5302200317 -84.8725891113 0 -84.8567661457 43.5235735843 1 0.175460526316 NA 3 275 120 NA 17 229 129 229 129 13129
668644 999129.4375 10069 43.5302200317 -84.8725891113 0 -84.8567661457 43.5235735843 1 0.158231273281012 0 2.4375 257.8125 87.3333333333333 NA 65 229 129 229 129 13129
668658 999296 10070 43.8077697754 -84.755317688 0 -84.8280763302 43.7293330877 1 0.168421052632 NA 3 244 110 NA 28 229 130 229 130 13229
668658 999299 10070 43.8077697754 -84.755317688 0 -84.8280763302 43.7293330877 1 0.171052631579 NA 3 244 120 NA 23 229 130 229 130 13229
668658 999302.3 10070 43.8077697754 -84.755317688 0 -84.8280763302 43.7293330877 1 0.193229054780061 0 2 262.444444444444 88.3333333333333 NA 49 229 130 229 130 13229
668700 999842 10071 44.0853309631 -84.6368331909 0 -84.7168798776 44.0717878002 1 0.0904242424242 NA 3 320 70 NA 12 229 131 229 131 13329
668700 999843 10071 44.0853309631 -84.6368331909 0 -84.7168798776 44.0717878002 1 0.0904242424242 NA 3 320 65 NA 8 229 131 229 131 13329
668700 999853 10071 44.0853309631 -84.6368331909 0 -84.7168798776 44.0717878002 1 0.09453166904376 0 2.89473684210526 294.578947368421 69.4444444444444 NA 80 229 131 229 131 13329
668708 999978 10072 44.3628692627 -84.5171127319 0 -84.5030033377 44.3394965518 1 0.0739473684211 NA 1 320 NA NA 17 229 132 229 132 13429
668708 999995 10072 44.3628692627 -84.5171127319 0 -84.5030033377 44.3394965518 1 0.218815789474 NA 1 320 NA NA 16 229 132 229 132 13429
668708 999988.157894737 10072 44.3628692627 -84.5171127319 0 -84.5030033377 44.3394965518 1 0.100158091123313 0 2.15789473684211 292.388888888889 70 NA 67 229 132 229 132 13429
668713 1000060 10073 44.640411377 -84.3961334229 0 -84.1465260832 44.6189261639 1 0.0540131578947 NA 2 366 NA NA 48 229 133 229 133 13529
668713 1000061 10073 44.640411377 -84.3961334229 0 -84.1465260832 44.6189261639 1 0.0541379310345 NA 2 336 NA NA 46 229 133 229 133 13529
668713 1000063 10073 44.640411377 -84.3961334229 0 -84.1465260832 44.6189261639 1 0.0730482456140667 0 2 340.666666666667 52.5 NA 6 229 133 229 133 13529
668700 999842 10074 44.9179191589 -84.2739028931 0 -84.2525458035 44.9194285702 1 0.0904242424242 NA 3 320 70 NA 12 229 134 229 134 13629
668700 999843 10074 44.9179191589 -84.2739028931 0 -84.2525458035 44.9194285702 1 0.0904242424242 NA 3 320 65 NA 8 229 134 229 134 13629
668700 999853 10074 44.9179191589 -84.2739028931 0 -84.2525458035 44.9194285702 1 0.09453166904376 0 2.89473684210526 294.578947368421 69.4444444444444 NA 80 229 134 229 134 13629
668711 1000029 10075 45.1954116821 -84.1503677368 0 -84.1918633773 45.2258407283 1 0.0540131578947 NA 2 366 NA NA 19 229 135 229 135 13729
668711 1000030 10075 45.1954116821 -84.1503677368 0 -84.1918633773 45.2258407283 1 0.0540131578947 NA 2 366 NA NA 16 229 135 229 135 13729
668711 1000039 10075 45.1954116821 -84.1503677368 0 -84.1918633773 45.2258407283 1 0.070807521329177 0 2.47058823529412 290.764705882353 64.4444444444444 NA 65 229 135 229 135 13729
668705 999938 10076 45.4728507996 -84.0255432129 0 -84.068446692 45.5044747212 1 0.0620394736842 NA 2 244 50 NA 20 229 136 229 136 13829
668705 999939 10076 45.4728507996 -84.0255432129 0 -84.068446692 45.5044747212 1 0.0632894736842 NA 2 198 NA NA 16 229 136 229 136 13829
668705 999948 10076 45.4728507996 -84.0255432129 0 -84.068446692 45.5044747212 1 0.104355468749978 0 1.76470588235294 257.352941176471 55 NA 64 229 136 229 136 13829
667632 992507 10117 29.2151908875 -89.3512268066 0 -89.3736045408 29.1910448907 1 0.209404761905 NA 0 0 NA NA 40 230 77 230 77 7930
667632 992508 10117 29.2151908875 -89.3512268066 0 -89.3736045408 29.1910448907 1 NA NA NA NA NA NA 31 230 77 230 77 7930
667632 992513 10117 29.2151908875 -89.3512268066 0 -89.3736045408 29.1910448907 1 0.181055500832071 0 0.777777777777778 8.33333333333333 NA NA 29 230 77 230 77 7930
669772 1006072 10122 30.5563392639 -88.9751815796 0 -88.9893702323 30.5404159142 1 0.147857142857 NA 3 NA 80 NA 42 230 82 230 82 8430
669772 1006073 10122 30.5563392639 -88.9751815796 0 -88.9893702323 30.5404159142 1 0.147857142857 NA 3 NA NA NA 15 230 82 230 82 8430
669772 1006075 10122 30.5563392639 -88.9751815796 0 -88.9893702323 30.5404159142 1 0.17436140928386 0 2.625 80 73 NA 43 230 82 230 82 8430
669737 1005786 10123 30.8255195618 -88.8980789185 0 -89.033872105 30.8690728772 1 0.123486842105 NA 3 NA 75 NA 21 230 83 230 83 8530
669737 1005779 10123 30.8255195618 -88.8980789185 0 -89.033872105 30.8690728772 1 0.123486842105 NA 3 NA 70 NA 19 230 83 230 83 8530
669737 1005779.07142857 10123 30.8255195618 -88.8980789185 0 -89.033872105 30.8690728772 1 0.138370844380167 0 2.71428571428571 61 74.2857142857143 NA 60 230 83 230 83 8530
669748 1005874 10124 31.0950107574 -88.8203277588 0 -88.9122013132 31.140055663 1 0.146229508197 NA 3 NA 90 NA 27 230 84 230 84 8630
669748 1005870 10124 31.0950107574 -88.8203277588 0 -88.9122013132 31.140055663 1 0.2 NA 2 NA 40 NA 17 230 84 230 84 8630
669748 1005876.72727273 10124 31.0950107574 -88.8203277588 0 -88.9122013132 31.140055663 1 0.158137135536339 0 2.36363636363636 61 84.2857142857143 NA 56 230 84 230 84 8630
669736 1005764 10125 31.3647899628 -88.7419204712 0 -88.7142267749 31.2490669343 1 0.123486842105 NA 3 NA 75 NA 24 230 85 230 85 8730
669736 1005765 10125 31.3647899628 -88.7419204712 0 -88.7142267749 31.2490669343 1 0.123486842105 NA 3 NA 70 NA 21 230 85 230 85 8730
669736 1005765.09090909 10125 31.3647899628 -88.7419204712 0 -88.7142267749 31.2490669343 1 0.129748538590556 0 2.63636363636364 52 73.75 NA 55 230 85 230 85 8730
669695 1005345 10126 31.6348705292 -88.6628417969 0 -88.7860137669 31.7368092447 1 0.153399014778 NA 3 NA NA NA 50 230 86 230 86 8830
669695 1005341 10126 31.6348705292 -88.6628417969 0 -88.7860137669 31.7368092447 1 0.14587962963 NA 3 99 65 NA 18 230 86 230 86 8830
669695 1005339.33333333 10126 31.6348705292 -88.6628417969 0 -88.7860137669 31.7368092447 1 0.136873608823531 0 3 122 75 NA 32 230 86 230 86 8830
669636 1004794 10127 31.9052391052 -88.5830993652 0 -88.6072014886 31.9790201519 1 0.153399014778 NA 3 NA NA NA 35 230 87 230 87 8930
669636 1004795 10127 31.9052391052 -88.5830993652 0 -88.6072014886 31.9790201519 1 0.173149606299 NA 3 NA NA NA 28 230 87 230 87 8930
669636 1004791 10127 31.9052391052 -88.5830993652 0 -88.6072014886 31.9790201519 1 0.148861640214432 0 2.75 83.6666666666667 77.5 NA 37 230 87 230 87 8930
657807 943223 10128 32.1758995056 -88.5026626587 0 -88.3327099466 32.2398539063 1 0.113399014778 NA 3 NA NA NA 25 230 88 230 88 9030
657807 943222 10128 32.1758995056 -88.5026626587 0 -88.3327099466 32.2398539063 1 0.113399014778 NA 3 NA 75 NA 20 230 88 230 88 9030
657807 943228 10128 32.1758995056 -88.5026626587 0 -88.3327099466 32.2398539063 1 0.130841418296582 0 2.66666666666667 76 76 NA 55 230 88 230 88 9030
657807 943223 10129 32.4468307495 -88.4215393066 0 -88.3327099466 32.2398539063 1 0.113399014778 NA 3 NA NA NA 25 230 89 230 89 9130
657807 943222 10129 32.4468307495 -88.4215393066 0 -88.3327099466 32.2398539063 1 0.113399014778 NA 3 NA 75 NA 20 230 89 230 89 9130
